hgnc_id	symbol	name	aliases	entrez	ensembl	uniprot	chromosome
HGNC:26818	SPTY2D1	SPT2, Suppressor of Ty, domain containing 1 (S. cerevisiae)	DKFZp686I068|FLJ39441	144108	ENSG00000179119	Q68D10	11p15.1
HGNC:30721	SPZ1	spermatogenic leucine zipper 1	FLJ25709|NYD-TSP1	84654	ENSG00000164299	Q9BXG8	5q14.1
HGNC:11279	SQLE	squalene epoxidase		6713	ENSG00000104549	Q14534	8q24.1
HGNC:20390	SQRDL	sulfide quinone reductase-like (yeast)	CGI-44	58472	ENSG00000137767	Q9Y6N5	15q21.1
HGNC:11280	SQSTM1	sequestosome 1	A170|OSIL|PDB3|p60|p62|p62B	8878	ENSG00000161011	Q13501	5q35
HGNC:11281	SRA1	steroid receptor RNA activator 1	SRA|STRAA1	10011	ENSG00000213523	Q9HD15	5q31
HGNC:25521	SRBD1	S1 RNA binding domain 1	FLJ10379	55133	ENSG00000068784	Q8N5C6	2p21
HGNC:11283	SRC	v-src avian sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog	ASV|SRC1|c-src	6714	ENSG00000197122	P12931	20q12-q13
HGNC:16974	SRCAP	Snf2-related CREBBP activator protein	DOMO1|EAF1|KIAA0309|SWR1	10847	ENSG00000080603	Q6ZRS2	16p11.2
HGNC:29506	SRCIN1	SRC kinase signaling inhibitor 1	KIAA1684|SNIP|p140Cap	80725	ENSG00000017373	Q9C0H9	17q12
HGNC:14461	SRCRB4D	scavenger receptor cysteine rich domain containing, group B (4 domains)	S4D-SRCRB|SRCRB-S4D|SSC4D	136853	ENSG00000146700	Q8WTU2	7q11.23
HGNC:11284	SRD5A1	steroid-5-alpha-reductase, alpha polypeptide 1 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 1)		6715	ENSG00000145545	P18405	5p15.31
HGNC:11285	SRD5A2	steroid-5-alpha-reductase, alpha polypeptide 2 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 2)		6716	ENSG00000049319	P31213	2p23.1
HGNC:25812	SRD5A3	steroid 5 alpha-reductase 3	FLJ13352|SRD5A2L|SRD5A2L1	79644	ENSG00000128039	Q9H8P0	4q12
HGNC:11289	SREBF1	sterol regulatory element binding transcription factor 1	SREBP-1c|SREBP1|bHLHd1	6720	ENSG00000072310	P36956	17p11.2
HGNC:11290	SREBF2	sterol regulatory element binding transcription factor 2	SREBP2|bHLHd2	6721	ENSG00000198911	Q12772	22q13.2
HGNC:17882	SREK1	splicing regulatory glutamine/lysine-rich protein 1	DKFZp564B176|SFRS12|SRrp508|SRrp86	140890	ENSG00000153914	Q8WXA9	5q11.2-q12.1
HGNC:26716	SREK1IP1	SREK1-interacting protein 1	FLJ36754|P18SRP|SFRS12IP1	285672	ENSG00000153006	Q8N9Q2	5q12.3
HGNC:11291	SRF	serum response factor (c-fos serum response element-binding transcription factor)	MCM1	6722	ENSG00000112658	P11831	6p
HGNC:26333	SRFBP1	serum response factor binding protein 1	BUD22|FLJ25286|Rlb1|STRAP|p49	153443	ENSG00000151304	Q8NEF9	5q23.1
HGNC:17382	SRGAP1	SLIT-ROBO Rho GTPase activating protein 1	ARHGAP13|KIAA1304	57522	ENSG00000196935	Q7Z6B7	12q13.13
HGNC:19751	SRGAP2	SLIT-ROBO Rho GTPase activating protein 2	ARHGAP34|FNBP2|KIAA0456|SRGAP2A	23380	ENSG00000163486	O75044	1q32.1
HGNC:30584	SRGAP2C	SLIT-ROBO Rho GTPase activating protein 2C	SRGAP2P1	653464	ENSG00000171943	P0DJJ0	1p11.2
HGNC:43932	SRGAP2D	SLIT-ROBO Rho GTPase activating protein 2D		100996712	ENSG00000270872	-	1
HGNC:19744	SRGAP3	SLIT-ROBO Rho GTPase activating protein 3	ARHGAP14|KIAA0411|MEGAP|SRGAP2|WRP	9901	ENSG00000196220	O43295	3p25.3
HGNC:9361	SRGN	serglycin	PPG|PRG|PRG1	5552	ENSG00000122862	P10124	10q22.1
HGNC:11292	SRI	sorcin		6717	ENSG00000075142	P30626	7q21.1
HGNC:11295	SRL	sarcalumenin		6345	ENSG00000185739	Q86TD4	16p13.3
HGNC:11296	SRM	spermidine synthase	SPS1|SRML1	6723	ENSG00000116649	P19623	1p36-p22
HGNC:11298	SRMS	src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites	C20orf148|SRM|dJ697K14.1	6725	ENSG00000125508	Q9H3Y6	20q13.33
HGNC:11299	SRP14	signal recognition particle 14kDa (homologous Alu RNA binding protein)	ALURBP|MGC14326	6727	ENSG00000140319	P37108	15q22
HGNC:11300	SRP19	signal recognition particle 19kDa		6728	ENSG00000153037	P09132	5q21-q22
HGNC:11301	SRP54	signal recognition particle 54kDa		6729	ENSG00000100883	P61011	14q13.2
HGNC:11302	SRP68	signal recognition particle 68kDa		6730	ENSG00000167881	Q9UHB9	17q25.1
HGNC:11303	SRP72	signal recognition particle 72kDa		6731	ENSG00000174780	O76094	4q11
HGNC:11304	SRP9	signal recognition particle 9kDa		6726	ENSG00000143742	P49458	1q42.12
HGNC:11305	SRPK1	SRSF protein kinase 1	SFRSK1	6732	ENSG00000096063	Q96SB4	6p21.31
HGNC:11306	SRPK2	SRSF protein kinase 2	SFRSK2	6733	ENSG00000135250	P78362	7q22-q31.1
HGNC:11402	SRPK3	SRSF protein kinase 3	MSSK1|STK23	26576	ENSG00000184343	Q9UPE1	Xq28
HGNC:11307	SRPR	signal recognition particle receptor (docking protein)	SRP-alpha|Sralpha	6734	ENSG00000182934	P08240	11q24-q25
HGNC:24085	SRPRB	signal recognition particle receptor, B subunit	APMCF1	58477	ENSG00000144867	Q9Y5M8	3q22.1
HGNC:11309	SRPX	sushi-repeat containing protein, X-linked	ETX1	8406	ENSG00000101955	P78539	Xp21.1
HGNC:30668	SRPX2	sushi-repeat containing protein, X-linked 2	SRPUL	27286	ENSG00000102359	O60687	Xq21.33-q23
HGNC:14398	SRR	serine racemase	ILV1|ISO1	63826	ENSG00000167720	Q9GZT4	17p13
HGNC:33910	SRRD	SRR1 domain containing	HC/HCC|SRR1L	402055	ENSG00000100104	Q9UH36	22q12.1
HGNC:16638	SRRM1	serine/arginine repetitive matrix 1	MGC39488|POP101|SRM160	10250	ENSG00000133226	Q8IYB3	1p36
HGNC:16639	SRRM2	serine/arginine repetitive matrix 2	Cwc21|KIAA0324|SRL300|SRm300	23524	ENSG00000167978	Q9UQ35	16p13.3
HGNC:26729	SRRM3	serine/arginine repetitive matrix 3	FLJ37078	222183	ENSG00000177679	A6NNA2	7q11.23
HGNC:29389	SRRM4	serine/arginine repetitive matrix 4	KIAA1853|nSR100	84530	ENSG00000139767	A7MD48	12q24.23
HGNC:37248	SRRM5	serine/arginine repetitive matrix 5		100170229	ENSG00000226763	B3KS81	19q13.31
HGNC:24101	SRRT	serrate RNA effector molecule homolog (Arabidopsis)	ARS2|Asr2|serrate	51593	ENSG00000087087	Q9BXP5	7q21
HGNC:10780	SRSF1	serine/arginine-rich splicing factor 1	ASF|MGC5228|SF2|SF2p33|SFRS1|SRp30a	6426	ENSG00000136450	Q07955	17q22
HGNC:16713	SRSF10	serine/arginine-rich splicing factor 10	FUSIP1|FUSIP2|NSSR|SFRS13|SFRS13A|SRp38|SRrp40|TASR1|TASR2	10772	ENSG00000188529	O75494	1p36.11
HGNC:10782	SRSF11	serine/arginine-rich splicing factor 11	NET2|SFRS11|p54	9295	ENSG00000116754	Q05519	1p31.1
HGNC:21220	SRSF12	serine/arginine-rich splicing factor 12	SFRS13B|SFRS19|SRrp35	135295	ENSG00000154548	Q8WXF0	6q16.1
HGNC:10783	SRSF2	serine/arginine-rich splicing factor 2	PR264|SC-35|SC35|SFRS2|SFRS2A	6427	ENSG00000161547	Q01130	17q25.2
HGNC:10785	SRSF3	serine/arginine-rich splicing factor 3	SFRS3|SRp20	6428	ENSG00000112081	P84103	6p21
HGNC:10786	SRSF4	serine/arginine-rich splicing factor 4	SFRS4|SRP75	6429	ENSG00000116350	Q08170	1p35.3
HGNC:10787	SRSF5	serine/arginine-rich splicing factor 5	HRS|SFRS5|SRP40	6430	ENSG00000100650	Q13243	14q24
HGNC:10788	SRSF6	serine/arginine-rich splicing factor 6	B52|SFRS6|SRP55	6431	ENSG00000124193	Q13247	20q12-q13.1
HGNC:10789	SRSF7	serine/arginine-rich splicing factor 7	9G8|AAG3|HSSG1|RBM37|SFRS7|ZCCHC20|ZCRB2	6432	ENSG00000115875	Q16629	2p22.1
HGNC:16988	SRSF8	serine/arginine-rich splicing factor 8	SFRS2B|SRP46	10929	ENSG00000180771	Q9BRL6	11q22
HGNC:10791	SRSF9	serine/arginine-rich splicing factor 9	SFRS9|SRp30c	8683	ENSG00000111786	Q13242	12q24.31
HGNC:16132	SRXN1	sulfiredoxin 1	C20orf139|Npn3|SRX1|YKL086W|dJ850E9.2	140809	ENSG00000271303	Q9BYN0	20p13
HGNC:11311	SRY	sex determining region Y	TDF	6736	ENSG00000184895	Q05066	Yp11.3
HGNC:11340	SS18	synovial sarcoma translocation, chromosome 18	SSXT|SYT	6760	ENSG00000141380	Q15532	18q11.2
HGNC:15592	SS18L1	synovial sarcoma translocation gene on chromosome 18-like 1	KIAA0693	26039	ENSG00000184402	O75177	20q13.3
HGNC:15593	SS18L2	synovial sarcoma translocation gene on chromosome 18-like 2	KIAA-iso	51188	ENSG00000008324	Q9UHA2	3p21
HGNC:11316	SSB	Sjogren syndrome antigen B (autoantigen La)	LARP3|La	6741	ENSG00000138385	P05455	2q31.1
HGNC:11317	SSBP1	single-stranded DNA binding protein 1, mitochondrial	SSBP|mtSSB	6742	ENSG00000106028	Q04837	7q34
HGNC:15831	SSBP2	single-stranded DNA binding protein 2	HSPC116	23635	ENSG00000145687	P81877	5q14.1
HGNC:15674	SSBP3	single stranded DNA binding protein 3	CSDP|FLJ10355|SSDP|SSDP1	23648	ENSG00000157216	Q9BWW4	1p32.3
HGNC:15676	SSBP4	single stranded DNA binding protein 4		170463	ENSG00000130511	Q9BWG4	19p13.1
HGNC:26641	SSC5D	scavenger receptor cysteine rich domain containing (5 domains)	FLJ35258	284297	ENSG00000179954	A1L4H1	19q13.42
HGNC:11319	SSFA2	sperm specific antigen 2	CS-1|KIAA1927|KRAP|SPAG13	6744	ENSG00000138434	P28290	2q32.1
HGNC:30579	SSH1	slingshot protein phosphatase 1	KIAA1298	54434	ENSG00000084112	Q8WYL5	12q24.12
HGNC:30580	SSH2	slingshot protein phosphatase 2	KIAA1725	85464	ENSG00000141298	Q76I76	17q11.2
HGNC:30581	SSH3	slingshot protein phosphatase 3	FLJ10928|FLJ20515	54961	ENSG00000172830	Q8TE77	11q13
HGNC:29580	SSMEM1	serine-rich single-pass membrane protein 1	C7orf45|FLJ40316	136263	ENSG00000165120	Q8WWF3	7q32.2
HGNC:11321	SSNA1	Sjogren syndrome nuclear autoantigen 1	N14|NA14	8636	ENSG00000176101	O43805	9q34.3
HGNC:11322	SSPN	sarcospan	KRAG|SPN1|SPN2	8082	ENSG00000123096	Q14714	12p11.2
HGNC:21998	SSPO	SCO-spondin	FLJ36112|KIAA0543|SCO-spondin	23145	ENSG00000197558	A2VEC9	7q36.1
HGNC:11323	SSR1	signal sequence receptor, alpha	TRAPA	6745	ENSG00000124783	P43307	6p24.3
HGNC:11324	SSR2	signal sequence receptor, beta (translocon-associated protein beta)	TLAP|TRAPB	6746	ENSG00000163479	P43308	1q21-q23
HGNC:11325	SSR3	signal sequence receptor, gamma (translocon-associated protein gamma)	TRAPG	6747	ENSG00000114850	Q9UNL2	3q25.31
HGNC:11326	SSR4	signal sequence receptor, delta	TRAPD	6748	ENSG00000180879	P51571	Xq28
HGNC:11327	SSRP1	structure specific recognition protein 1	FACT80	6749	ENSG00000149136	Q08945	11q12
HGNC:11328	SSSCA1	Sjogren syndrome/scleroderma autoantigen 1	p27	10534	ENSG00000173465	O60232	11q13.1
HGNC:11329	SST	somatostatin	SMST	6750	ENSG00000157005	P61278	3q28
HGNC:11330	SSTR1	somatostatin receptor 1		6751	ENSG00000139874	P30872	14q13
HGNC:11331	SSTR2	somatostatin receptor 2		6752	ENSG00000180616	P30874	17q24
HGNC:11332	SSTR3	somatostatin receptor 3		6753	ENSG00000183473	P32745	22q13.1
HGNC:11333	SSTR4	somatostatin receptor 4		6754	ENSG00000132671	P31391	20
HGNC:11334	SSTR5	somatostatin receptor 5		6755	ENSG00000162009	P35346	16p13.3
HGNC:25016	SSU72	SSU72 RNA polymerase II CTD phosphatase homolog (S. cerevisiae)	HSPC182	29101	ENSG00000160075	Q9NP77	1p36
HGNC:24809	SSUH2	ssu-2 homolog (C. elegans)	C3orf32|fls485|ssu-2	51066	ENSG00000125046	Q9Y2M2	3p25.3
HGNC:11335	SSX1	synovial sarcoma, X breakpoint 1	CT5.1	6756	ENSG00000126752	Q16384	Xp11.23
HGNC:11336	SSX2	synovial sarcoma, X breakpoint 2	CT5.2a|HD21|HOM-MEL-40|MGC119055|MGC15364|MGC3884|SSX	6757	ENSG00000241476	Q16385	Xp11.22
HGNC:22263	SSX2B	synovial sarcoma, X breakpoint 2B	CT5.2b	727837	ENSG00000157950	Q16385	Xp11.22
HGNC:16509	SSX2IP	synovial sarcoma, X breakpoint 2 interacting protein		117178	ENSG00000117155	Q9Y2D8	1p22.3
HGNC:11337	SSX3	synovial sarcoma, X breakpoint 3	CT5.3	10214	ENSG00000165584	Q99909	Xp11.23
HGNC:11338	SSX4	synovial sarcoma, X breakpoint 4	CT5.4	6759	ENSG00000204645	O60224	Xp11.23
HGNC:16880	SSX4B	synovial sarcoma, X breakpoint 4B	OTTHUMT00000056510	548313	ENSG00000198946	O60224	Xp11.23
HGNC:11339	SSX5	synovial sarcoma, X breakpoint 5		6758	ENSG00000165583	O60225	Xp11.23
HGNC:19653	SSX7	synovial sarcoma, X breakpoint 7		280658	ENSG00000187754	Q7RTT5	Xp11.23
HGNC:19654	SSX8	synovial sarcoma, X breakpoint 8		280659	ENSG00000157965	Q7RTT4	Xp11.23
HGNC:11343	ST13	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)	FAM10A1|HIP|HSPABP1|P48|SNC6	6767	ENSG00000100380	P50502	22q13.2
HGNC:11344	ST14	suppression of tumorigenicity 14 (colon carcinoma)	HAI|MT-SP1|PRSS14|SNC19|TMPRSS14	6768	ENSG00000149418	Q9Y5Y6	11q24-q25
HGNC:18695	ST18	suppression of tumorigenicity 18 (breast carcinoma) (zinc finger protein)	KIAA0535|ZC2HC10|ZNF387	9705	ENSG00000147488	O60284	8q11.23
HGNC:33520	ST20	suppressor of tumorigenicity 20	HCCS-1	400410	ENSG00000180953	Q9HBF5	15q25.1
HGNC:10862	ST3GAL1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	SIAT4A|SIATFL|ST3GalA.1|ST3O	6482	ENSG00000008513	Q11201	8q24.22
HGNC:10863	ST3GAL2	ST3 beta-galactoside alpha-2,3-sialyltransferase 2	SIAT4B|ST3GALII|ST3GalA.2	6483	ENSG00000157350	Q16842	16q22.3
HGNC:10866	ST3GAL3	ST3 beta-galactoside alpha-2,3-sialyltransferase 3	MRT12|SIAT6	6487	ENSG00000126091	Q11203	1p34.1
HGNC:10864	ST3GAL4	ST3 beta-galactoside alpha-2,3-sialyltransferase 4	CGS23|FLJ11867|NANTA3|SAT3|SIAT4|SIAT4C|STZ	6484	ENSG00000110080	Q11206	11q23-q24
HGNC:10872	ST3GAL5	ST3 beta-galactoside alpha-2,3-sialyltransferase 5	SIAT9|SIATGM3S|ST3GalV	8869	ENSG00000115525	Q9UNP4	2p11.2
HGNC:18080	ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6	SIAT10|ST3GALVI	10402	ENSG00000064225	Q9Y274	3q12.2
HGNC:11350	ST5	suppression of tumorigenicity 5	DENND2B|HTS1|p126	6764	ENSG00000166444	P78524	11p15
HGNC:10860	ST6GAL1	ST6 beta-galactosamide alpha-2,6-sialyltranferase 1	SIAT1	6480	ENSG00000073849	P15907	3q27-q28
HGNC:10861	ST6GAL2	ST6 beta-galactosamide alpha-2,6-sialyltranferase 2	KIAA1877|SIAT2|St6GalII|St6gal2	84620	ENSG00000144057	Q96JF0	2q11-q12
HGNC:23614	ST6GALNAC1	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1	SIAT7A|ST6GalNAcI	55808	ENSG00000070526	Q9NSC7	17q25.3
HGNC:10867	ST6GALNAC2	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2	SIAT7|SIAT7B|SIATL1|ST6GalNAII|STHM	10610	ENSG00000070731	Q9UJ37	17q25.1
HGNC:19343	ST6GALNAC3	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3	SIAT7C	256435	ENSG00000184005	Q8NDV1	1p31.1
HGNC:17846	ST6GALNAC4	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 4	SIAT3C|SIAT7D|ST6GALNACIV	27090	ENSG00000136840	Q9H4F1	9q34
HGNC:19342	ST6GALNAC5	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5	MGC3184|SIAT7E|ST6GalNAcV	81849	ENSG00000117069	Q9BVH7	1p31.1
HGNC:23364	ST6GALNAC6	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6	SIAT7F|ST6GALNACVI	30815	ENSG00000160408	Q969X2	9q34.13
HGNC:11351	ST7	suppression of tumorigenicity 7	ETS7q|FAM4A|FAM4A1|HELG|RAY1|SEN4|TSG7	7982	ENSG00000004866	Q9NRC1	7q31.2
HGNC:18441	ST7L	suppression of tumorigenicity 7 like	FAM4B|FLJ20284|ST7R|STLR	54879	ENSG00000007341	Q8TDW4	1p13.1
HGNC:10869	ST8SIA1	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1	SIAT8|SIAT8A	6489	ENSG00000111728	Q92185	12p12.1-p11.2
HGNC:10870	ST8SIA2	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2	HsT19690|SIAT8B|ST8SIA-II|STX	8128	ENSG00000140557	Q92186	15q26
HGNC:14269	ST8SIA3	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3	SIAT8C	51046	ENSG00000177511	O43173	18q21.31
HGNC:10871	ST8SIA4	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4	PST|PST1|SIAT8D	7903	ENSG00000113532	Q92187	5q21
HGNC:17827	ST8SIA5	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5	SIAT8E	29906	ENSG00000101638	O15466	18q12.3
HGNC:23317	ST8SIA6	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6	SIAT8F	338596	ENSG00000148488	P61647	10p13
HGNC:18628	STAB1	stabilin 1	CLEVER-1|FEEL-1|FELE-1|FEX1|KIAA0246|STAB-1	23166	ENSG00000010327	Q9NY15	3p21.31
HGNC:18629	STAB2	stabilin 2	DKFZP434E0321|FEEL-2|FELL|HARE|STAB-2	55576	ENSG00000136011	Q8WWQ8	12q23.3
HGNC:11353	STAC	SH3 and cysteine rich domain	STAC1	6769	ENSG00000144681	Q99469	3p22.3
HGNC:23990	STAC2	SH3 and cysteine rich domain 2	24b2	342667	ENSG00000141750	Q6ZMT1	17q21.2
HGNC:28423	STAC3	SH3 and cysteine rich domain 3	MGC2793	246329	ENSG00000185482	Q96MF2	12q13.2
HGNC:11354	STAG1	stromal antigen 1	SA-1|SCC3A	10274	ENSG00000118007	Q8WVM7	3q22.2-q22.3
HGNC:11355	STAG2	stromal antigen 2	SA-2|SCC3B	10735	ENSG00000101972	Q8N3U4	Xq25
HGNC:11356	STAG3	stromal antigen 3		10734	ENSG00000066923	Q9UJ98	7q22
HGNC:11357	STAM	signal transducing adaptor molecule (SH3 domain and ITAM motif) 1	STAM1	8027	ENSG00000136738	Q92783	10p14-p13
HGNC:11358	STAM2	signal transducing adaptor molecule (SH3 domain and ITAM motif) 2	Hbp	10254	ENSG00000115145	O75886	2q23.3
HGNC:16950	STAMBP	STAM binding protein	AMSH	10617	ENSG00000124356	O95630	2p24.3-p24.1
HGNC:24105	STAMBPL1	STAM binding protein-like 1	ALMalpha|AMSH-FP|AMSH-LP|FLJ31524|KIAA1373|bA399O19.2	57559	ENSG00000138134	Q96FJ0	10q23.32
HGNC:24133	STAP1	signal transducing adaptor family member 1	BRDG1|STAP-1	26228	ENSG00000035720	Q9ULZ2	4q13.2
HGNC:30430	STAP2	signal transducing adaptor family member 2	BKS|STAP-2	55620	ENSG00000178078	Q9UGK3	19p13.3
HGNC:11359	STAR	steroidogenic acute regulatory protein	STARD1|StAR	6770	ENSG00000147465	P49675	8p11.2
HGNC:10666	STARD10	StAR-related lipid transfer (START) domain containing 10	CGI-52|NY-CO-28|PCTP2|SDCCAG28	10809	ENSG00000214530	Q9Y365	11q13
HGNC:19164	STARD13	StAR-related lipid transfer (START) domain containing 13	ARHGAP37|DLC2|GT650|LINC00464	90627	ENSG00000133121	Q9Y3M8	13q13.1
HGNC:17579	STARD3	StAR-related lipid transfer (START) domain containing 3	MLN64|es64	10948	ENSG00000131748	Q14849	17q11-q12
HGNC:19169	STARD3NL	STARD3 N-terminal like	MENTHO|MGC3251	83930	ENSG00000010270	O95772	7p14-p13
HGNC:18058	STARD4	StAR-related lipid transfer (START) domain containing 4		134429	ENSG00000164211	Q96DR4	5q22
HGNC:18065	STARD5	StAR-related lipid transfer (START) domain containing 5	MGC10327	80765	ENSG00000172345	Q9NSY2	15q26
HGNC:18066	STARD6	StAR-related lipid transfer (START) domain containing 6		147323	ENSG00000174448	P59095	18q21.2
HGNC:18063	STARD7	StAR-related lipid transfer (START) domain containing 7	GTT1	56910	ENSG00000084090	Q9NQZ5	2p11.1
HGNC:19161	STARD8	StAR-related lipid transfer (START) domain containing 8	ARHGAP38|KIAA0189	9754	ENSG00000130052	Q92502	Xq13.1
HGNC:19162	STARD9	StAR-related lipid transfer (START) domain containing 9	KIAA1300	57519	ENSG00000159433	Q9P2P6	15q15.2
HGNC:11362	STAT1	signal transducer and activator of transcription 1, 91kDa	ISGF-3|STAT91	6772	ENSG00000115415	P42224	2q32.2-q32.3
HGNC:11363	STAT2	signal transducer and activator of transcription 2, 113kDa	STAT113	6773	ENSG00000170581	P52630	12q13.2
HGNC:11364	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	APRF	6774	ENSG00000168610	P40763	17q21
HGNC:11365	STAT4	signal transducer and activator of transcription 4		6775	ENSG00000138378	Q14765	2q32.2-q32.3
HGNC:11366	STAT5A	signal transducer and activator of transcription 5A	MGF|STAT5	6776	ENSG00000126561	P42229	17q11.2
HGNC:11367	STAT5B	signal transducer and activator of transcription 5B		6777	ENSG00000173757	P51692	17q11.2
HGNC:11368	STAT6	signal transducer and activator of transcription 6, interleukin-4 induced	D12S1644|IL-4-STAT	6778	ENSG00000166888	P42226	12q13
HGNC:11369	STATH	statherin	STR	6779	ENSG00000126549	P02808	4q13.3
HGNC:11370	STAU1	staufen double-stranded RNA binding protein 1	STAU	6780	ENSG00000124214	O95793	20q13.1
HGNC:11371	STAU2	staufen double-stranded RNA binding protein 2	39K2	27067	ENSG00000040341	Q9NUL3	8q21.11
HGNC:24854	STBD1	starch binding domain 1	FLJ41801|GENX-3414	8987		O95210	4q21.1
HGNC:11373	STC1	stanniocalcin 1	STC	6781	ENSG00000159167	P52823	8p22-p12
HGNC:11374	STC2	stanniocalcin 2	STC-2	8614	ENSG00000113739	O76061	5q35.2
HGNC:11378	STEAP1	six transmembrane epithelial antigen of the prostate 1	PRSS24|STEAP	26872	ENSG00000164647	Q9UHE8	7q21
HGNC:41907	STEAP1B	STEAP family member 1B		256227	ENSG00000105889	Q6NZ63	7p15.3
HGNC:17885	STEAP2	STEAP family member 2, metalloreductase	IPCA-1|PCANAP1|STAMP1|STMP	261729	ENSG00000157214	Q8NFT2	7q21.13
HGNC:24592	STEAP3	STEAP family member 3, metalloreductase	STMP3|TSAP6|dudlin-2	55240	ENSG00000115107	Q658P3	2q14.2
HGNC:21923	STEAP4	STEAP family member 4	FLJ23153|STAMP2|TIARP|TNFAIP9	79689	ENSG00000127954	Q687X5	7q21.13
HGNC:18839	STH	saitohin	MAPTIT	246744	ENSG00000256762	Q8IWL8	17q21.1
HGNC:10879	STIL	SCL/TAL1 interrupting locus	MCPH7|SIL	6491	ENSG00000123473	Q15468	1p32
HGNC:11386	STIM1	stromal interaction molecule 1	D11S4896E|GOK	6786	ENSG00000167323	Q13586	11p15.5
HGNC:19205	STIM2	stromal interaction molecule 2		57620	ENSG00000109689	Q9P246	4p15.2
HGNC:11387	STIP1	stress-induced phosphoprotein 1	HOP|STI1	10963	ENSG00000168439	P31948	11q13
HGNC:11388	STK10	serine/threonine kinase 10	LOK|PRO2729	6793	ENSG00000072786	O94804	5q35.1
HGNC:11389	STK11	serine/threonine kinase 11	LKB1|PJS	6794	ENSG00000118046	Q15831	19p13.3
HGNC:19184	STK11IP	serine/threonine kinase 11 interacting protein	KIAA1898|LIP1|LKB1IP|STK11IP1	114790	ENSG00000144589	Q8N1F8	2q35
HGNC:11394	STK16	serine/threonine kinase 16	MPSK|PKL12	8576	ENSG00000115661	O75716	2q35
HGNC:11395	STK17A	serine/threonine kinase 17a	DRAK1	9263	ENSG00000164543	Q9UEE5	7p13
HGNC:11396	STK17B	serine/threonine kinase 17b	DRAK2	9262	ENSG00000081320	O94768	2q33.1
HGNC:11398	STK19	serine/threonine kinase 19	D6S60|G11|RP1	8859	ENSG00000204344	P49842	6p21.33
HGNC:11403	STK24	serine/threonine kinase 24	MST-3|MST3|MST3B|STE20|STK3	8428	ENSG00000102572	Q9Y6E0	13q31.2-q32.3
HGNC:11404	STK25	serine/threonine kinase 25	SOK1|YSK1	10494	ENSG00000115694	O00506	2q37.3
HGNC:11406	STK3	serine/threonine kinase 3	KRS1|MST2	6788	ENSG00000104375	Q13188	8q22.2
HGNC:11407	STK31	serine/threonine kinase 31	SgK396|TDRD8	56164	ENSG00000196335	Q9BXU1	7
HGNC:28317	STK32A	serine/threonine kinase 32A	MGC22688|YANK1	202374	ENSG00000169302	Q8WU08	5q32
HGNC:14217	STK32B	serine/threonine kinase 32B	HSA250839|STK32|STKG6|YANK2	55351	ENSG00000152953	Q9NY57	4p16
HGNC:21332	STK32C	serine/threonine kinase 32C	MGC23665|PKE|YANK3	282974	ENSG00000165752	Q86UX6	10q26.3
HGNC:14568	STK33	serine/threonine kinase 33		65975	ENSG00000130413	Q9BYT3	11p15.3
HGNC:16254	STK35	serine/threonine kinase 35	CLIK1|bA550O8.2	140901	ENSG00000125834	Q8TDR2	20p13
HGNC:17209	STK36	serine/threonine kinase 36	FU|KIAA1278	27148	ENSG00000163482	Q9NRP7	2q35
HGNC:17847	STK38	serine/threonine kinase 38	NDR	11329	ENSG00000112079	Q15208	6p21
HGNC:17848	STK38L	serine/threonine kinase 38 like	KIAA0965|NDR2	23012	ENSG00000211455	Q9Y2H1	12p11.22
HGNC:17717	STK39	serine threonine kinase 39	DCHT|SPAK	27347	ENSG00000198648	Q9UEW8	2q24.3
HGNC:11408	STK4	serine/threonine kinase 4	KRS2|MST1|YSK3	6789	ENSG00000101109	Q13043	20q11.2-q13.2
